# Table of coefficients for aggregates of dendrite monomer crystals with normalized rime mass M = 0.0324 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=2.77,bm=2.73,av=91.08720008391117,bv=0.7246257346276246,aa=0.182,ba=1.95,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
19,3.900000e-03,3.952003e-03,3.863800e-06,8.293165e-07,1.698560e+00,1.887726e+00,2.258794e-01,2.987104e+00,3.407771e+00,5.053628e-02,5.628607e-01,9.400000e+01
20,4.100000e-03,4.085916e-03,4.107200e-06,9.140509e-07,1.725656e+00,1.903291e+00,1.816583e-01,2.756845e+00,2.460608e+00,6.111434e-02,5.915743e-01,1.010000e+02
21,4.300000e-03,4.319216e-03,4.907600e-06,1.031764e-06,1.768661e+00,1.952972e+00,1.650754e-01,3.286323e+00,8.521770e+00,3.699012e-02,6.088963e-01,4.300000e+01
22,4.500000e-03,4.483081e-03,5.295600e-06,1.222148e-06,1.816577e+00,1.928950e+00,1.512563e-01,2.327851e+00,1.104033e+00,1.390799e-01,6.154727e-01,6.000000e+01
23,4.700000e-03,4.656957e-03,6.232600e-06,1.360535e-06,1.904259e+00,1.972933e+00,1.844221e-01,2.561121e+00,9.802981e-01,3.673660e-02,5.879166e-01,3.200000e+01
25,5.100000e-03,5.136401e-03,7.335000e-06,1.773757e-06,1.979795e+00,2.066710e+00,1.899497e-01,2.220554e+00,6.702112e-01,1.909477e-01,6.350991e-01,7.800000e+01
26,5.300000e-03,5.339758e-03,8.189800e-06,2.063870e-06,2.010350e+00,2.049650e+00,1.733668e-01,2.580984e+00,2.886766e+00,7.114597e-02,7.295394e-01,3.600000e+01
27,5.500000e-03,5.503579e-03,8.443600e-06,2.275165e-06,2.084714e+00,2.138254e+00,2.341709e-01,1.573592e+00,1.039300e-01,3.615491e-01,6.727106e-01,4.100000e+01
28,5.700000e-03,5.654072e-03,7.485600e-06,2.374333e-06,2.181650e+00,2.355294e+00,2.701005e-01,1.862496e+00,1.303080e-01,3.605781e-02,5.382480e-01,4.300000e+01
29,5.900000e-03,5.912861e-03,1.038520e-05,2.781250e-06,2.156015e+00,2.208579e+00,7.386935e-02,1.953447e+00,2.708175e-01,2.647675e-01,6.991332e-01,4.600000e+01
33,6.700000e-03,6.726714e-03,1.125280e-05,3.871156e-06,2.337107e+00,2.389193e+00,1.070352e-01,2.222255e+00,6.335919e-01,9.345697e-02,5.774808e-01,3.400000e+01
34,6.900000e-03,6.914941e-03,1.298440e-05,4.238015e-06,2.348453e+00,2.344599e+00,2.839196e-01,2.454713e+00,1.040891e+00,7.160102e-02,6.153670e-01,7.200000e+01
35,7.100000e-03,7.045427e-03,1.513960e-05,4.753178e-06,2.384007e+00,2.301231e+00,4.899497e-02,1.731343e+00,1.807930e-01,2.071307e-01,6.269658e-01,5.100000e+01
36,7.300000e-03,7.312312e-03,1.369420e-05,5.062379e-06,2.487523e+00,2.486326e+00,1.899497e-01,1.679331e+00,2.898773e-01,1.313308e-01,7.188796e-01,6.200000e+01
37,7.500000e-03,7.544097e-03,1.586120e-05,5.326552e-06,2.443706e+00,2.412525e+00,2.479899e-01,3.812646e+00,2.930415e+01,1.065907e-02,5.827213e-01,4.100000e+01
38,7.700000e-03,7.673288e-03,1.521080e-05,5.773095e-06,2.539742e+00,2.466999e+00,1.484925e-01,2.539540e+00,1.152222e+00,3.680961e-02,5.964915e-01,6.200000e+01
39,7.900000e-03,7.845981e-03,1.724120e-05,6.605415e-06,2.629350e+00,2.473637e+00,1.595477e-01,2.107669e+00,4.485773e-01,8.206660e-02,6.366387e-01,3.700000e+01
41,8.300000e-03,8.268784e-03,1.649360e-05,7.220751e-06,2.737086e+00,2.614482e+00,1.899497e-01,1.286444e+00,3.268370e-02,2.968282e-01,4.798621e-01,3.900000e+01
43,8.700000e-03,8.751736e-03,1.781960e-05,8.011994e-06,2.787631e+00,2.660868e+00,2.673367e-01,2.226657e+00,4.510319e-01,2.898518e-02,5.411452e-01,4.000000e+01
