# Table of coefficients for aggregates of rosette monomer crystals with normalized rime mass M = 0.0514 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=4.84,bm=2.73,av=87.93765546499198,bv=0.6699343369978215,aa=0.168,ba=1.91,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
11,2.300000e-03,2.266202e-03,1.564800e-06,3.079946e-07,1.550998e+00,1.657009e+00,1.402010e-01,2.738044e+00,1.715600e+00,5.973885e-02,6.760709e-01,9.700000e+01
12,2.500000e-03,2.498685e-03,1.877600e-06,3.905906e-07,1.624911e+00,1.737038e+00,1.871859e-01,3.009676e+00,4.008775e+00,4.185267e-02,6.733292e-01,1.370000e+02
13,2.700000e-03,2.694613e-03,2.013800e-06,4.687264e-07,1.732270e+00,1.884361e+00,2.065327e-01,3.177132e+00,4.739994e+00,3.543611e-02,6.075017e-01,2.520000e+02
14,2.900000e-03,2.900760e-03,2.374800e-06,5.877310e-07,1.809189e+00,1.945962e+00,1.927136e-01,3.135960e+00,4.949125e+00,4.427252e-02,6.240919e-01,2.260000e+02
15,3.100000e-03,3.085840e-03,2.723200e-06,7.085182e-07,1.897527e+00,2.024560e+00,2.148241e-01,2.889947e+00,2.807047e+00,4.098222e-02,6.211333e-01,1.950000e+02
16,3.300000e-03,3.289843e-03,2.922800e-06,8.350569e-07,1.966837e+00,2.116120e+00,2.258794e-01,2.963069e+00,2.591577e+00,3.982226e-02,5.956198e-01,1.830000e+02
17,3.500000e-03,3.513797e-03,3.614000e-06,1.006008e-06,2.022484e+00,2.137632e+00,1.982412e-01,3.044504e+00,3.838577e+00,3.678482e-02,6.312249e-01,1.900000e+02
18,3.700000e-03,3.716342e-03,3.798000e-06,1.169054e-06,2.125961e+00,2.272805e+00,1.871859e-01,2.781655e+00,2.499558e+00,5.413707e-02,6.103254e-01,3.280000e+02
19,3.900000e-03,3.912418e-03,4.314400e-06,1.366128e-06,2.190878e+00,2.303275e+00,1.844221e-01,3.170678e+00,4.807150e+00,4.069069e-02,6.263897e-01,2.320000e+02
20,4.100000e-03,4.122605e-03,4.612400e-06,1.561820e-06,2.292525e+00,2.430015e+00,1.982412e-01,2.703343e+00,1.068359e+00,6.183828e-02,5.651378e-01,2.170000e+02
21,4.300000e-03,4.305060e-03,5.059400e-06,1.777979e-06,2.332577e+00,2.458188e+00,2.065327e-01,2.699470e+00,1.396393e+00,6.210181e-02,5.894511e-01,2.540000e+02
22,4.500000e-03,4.509560e-03,5.824000e-06,2.043098e-06,2.387280e+00,2.474458e+00,1.954774e-01,2.830180e+00,1.976606e+00,5.526046e-02,6.231077e-01,2.330000e+02
23,4.700000e-03,4.652834e-03,6.282200e-06,2.272796e-06,2.429006e+00,2.509151e+00,1.484925e-01,3.069013e+00,2.913736e+00,9.027674e-02,5.852623e-01,6.800000e+01
24,4.900000e-03,4.856949e-03,6.454400e-06,2.500839e-06,2.516764e+00,2.619366e+00,1.512563e-01,2.898485e+00,1.916652e+00,7.872147e-02,5.793828e-01,1.540000e+02
25,5.100000e-03,5.110702e-03,7.061200e-06,2.924386e-06,2.572541e+00,2.640618e+00,1.374372e-01,2.583472e+00,1.795648e+00,1.162127e-01,6.500925e-01,1.650000e+02
26,5.300000e-03,5.277286e-03,7.141200e-06,3.169016e-06,2.650381e+00,2.731241e+00,1.567839e-01,2.876443e+00,3.075282e+00,8.049886e-02,5.983081e-01,1.340000e+02
27,5.500000e-03,5.497580e-03,7.204600e-06,3.406006e-06,2.751760e+00,2.878713e+00,2.590452e-01,3.322796e+00,4.394662e+00,2.605665e-02,5.254431e-01,1.380000e+02
28,5.700000e-03,5.649108e-03,7.504400e-06,4.093928e-06,2.894841e+00,2.935277e+00,2.562814e-01,2.558425e+00,1.016436e+00,8.633307e-02,5.791432e-01,7.700000e+01
30,6.100000e-03,6.075210e-03,1.144920e-05,4.832128e-06,2.786912e+00,2.691396e+00,2.964824e-02,2.361718e+00,8.794786e-01,1.263980e-01,6.965064e-01,4.500000e+01
31,6.300000e-03,6.263446e-03,1.116320e-05,5.393266e-06,2.982948e+00,2.913210e+00,2.369347e-01,2.714227e+00,2.029668e+00,4.346295e-02,6.016643e-01,8.600000e+01
32,6.500000e-03,6.484387e-03,1.215280e-05,5.912002e-06,2.938116e+00,2.819030e+00,2.645729e-01,2.033582e+00,4.331505e-01,7.569072e-02,6.611588e-01,6.100000e+01
33,6.700000e-03,6.635440e-03,1.406840e-05,6.758415e-06,3.060997e+00,2.852570e+00,1.733668e-01,2.771785e+00,1.453821e+00,4.973063e-02,6.352387e-01,5.200000e+01
34,6.900000e-03,6.914126e-03,1.327160e-05,6.889282e-06,3.071897e+00,2.901613e+00,1.236181e-01,2.763225e+00,1.603712e+00,5.000554e-02,5.908098e-01,5.100000e+01
35,7.100000e-03,7.064051e-03,1.384120e-05,7.799408e-06,3.144118e+00,2.950339e+00,1.429648e-01,2.266253e+00,4.008618e-01,1.285856e-01,5.918650e-01,4.900000e+01
36,7.300000e-03,7.304999e-03,1.350840e-05,7.974481e-06,3.165716e+00,2.940294e+00,1.788945e-01,1.881867e+00,1.834657e-01,1.157571e-01,5.647468e-01,8.300000e+01
37,7.500000e-03,7.451435e-03,1.456460e-05,9.254782e-06,3.407476e+00,3.096385e+00,1.236181e-01,2.211631e+00,4.811267e-01,2.233825e-01,5.460321e-01,3.800000e+01
38,7.700000e-03,7.666819e-03,1.810960e-05,1.002103e-05,3.292190e+00,2.923865e+00,1.070352e-01,2.368942e+00,1.102181e+00,6.943253e-02,7.279368e-01,9.100000e+01
39,7.900000e-03,7.925453e-03,1.486680e-05,9.495469e-06,3.278067e+00,3.072482e+00,1.374372e-01,2.720258e+00,1.328837e+00,1.227337e-01,5.084182e-01,5.700000e+01
40,8.100000e-03,8.063640e-03,1.967720e-05,1.158141e-05,3.418499e+00,2.979214e+00,1.263819e-01,2.573517e+00,1.374223e+00,1.585384e-01,6.626869e-01,1.220000e+02
43,8.700000e-03,8.709223e-03,2.321480e-05,1.450032e-05,3.547796e+00,2.984014e+00,1.844221e-01,1.858882e+00,2.661842e-01,2.135367e-01,6.505113e-01,9.700000e+01
44,8.900000e-03,8.878337e-03,2.418880e-05,1.502474e-05,3.541664e+00,2.979135e+00,1.540201e-01,1.315738e+00,4.880361e-02,2.040432e-01,6.796806e-01,8.000000e+01
45,9.100000e-03,9.146757e-03,2.233400e-05,1.649946e-05,3.677430e+00,3.156726e+00,1.153266e-01,2.239730e+00,3.290985e-01,7.307678e-02,5.493364e-01,5.400000e+01
46,9.300000e-03,9.291274e-03,2.184960e-05,1.586624e-05,3.655112e+00,3.165364e+00,1.927136e-01,2.982455e+00,2.743893e+00,3.176156e-02,5.564546e-01,6.900000e+01
47,9.500000e-03,9.434775e-03,2.498120e-05,1.916406e-05,3.903400e+00,3.260271e+00,2.964824e-02,2.498306e+00,1.166602e+00,1.110036e-01,7.272054e-01,3.800000e+01
48,9.700000e-03,9.704739e-03,2.805860e-05,1.907195e-05,3.745113e+00,3.067433e+00,1.927136e-01,9.433101e-01,1.547258e-02,7.739618e-02,6.258347e-01,3.200000e+01
49,9.900000e-03,9.923824e-03,2.712280e-05,1.955144e-05,3.801781e+00,3.199200e+00,1.623116e-01,1.968890e+00,2.070497e-01,2.182298e-01,5.400447e-01,9.600000e+01
