# Table of coefficients for aggregates of rosette monomer crystals with normalized rime mass M = 0.0205 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=0.629,bm=2.5,av=44.588732281721434,bv=0.6076582502136545,aa=0.0902,ba=1.85,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
16,3.300000e-03,3.283237e-03,2.448800e-06,4.324095e-07,1.409840e+00,1.607275e+00,2.341709e-01,2.496906e+00,1.244012e+00,6.662109e-02,5.857258e-01,9.600000e+01
17,3.500000e-03,3.523193e-03,3.258400e-06,5.449841e-07,1.479242e+00,1.632553e+00,1.844221e-01,2.634016e+00,2.819978e+00,5.853067e-02,6.557008e-01,9.700000e+01
18,3.700000e-03,3.692711e-03,3.152000e-06,5.762795e-07,1.496862e+00,1.681866e+00,1.982412e-01,2.289707e+00,9.085901e-01,7.885813e-02,5.652264e-01,1.210000e+02
19,3.900000e-03,3.864239e-03,3.432400e-06,6.610323e-07,1.548759e+00,1.748867e+00,1.844221e-01,2.665621e+00,1.904381e+00,5.506146e-02,5.761474e-01,1.130000e+02
20,4.100000e-03,4.108759e-03,3.998400e-06,7.675657e-07,1.593949e+00,1.790747e+00,2.010050e-01,2.191973e+00,6.034350e-01,1.011787e-01,5.734379e-01,1.010000e+02
21,4.300000e-03,4.287786e-03,4.378600e-06,9.022913e-07,1.642320e+00,1.815757e+00,1.788945e-01,2.431812e+00,1.001399e+00,1.029201e-01,6.029736e-01,1.100000e+02
22,4.500000e-03,4.494530e-03,5.023600e-06,9.936209e-07,1.666248e+00,1.845383e+00,2.203518e-01,2.540692e+00,1.149086e+00,6.673099e-02,5.961621e-01,8.600000e+01
23,4.700000e-03,4.745807e-03,5.114800e-06,1.111147e-06,1.723084e+00,1.910035e+00,1.208543e-01,2.761108e+00,1.955331e+00,1.361552e-01,5.921369e-01,4.700000e+01
24,4.900000e-03,4.883007e-03,5.439200e-06,1.191506e-06,1.730902e+00,1.916503e+00,1.263819e-01,2.198882e+00,8.078382e-01,9.934596e-02,5.802561e-01,5.700000e+01
25,5.100000e-03,5.112929e-03,5.897400e-06,1.382810e-06,1.796024e+00,1.975846e+00,1.291457e-01,2.504756e+00,1.495881e+00,1.525944e-01,6.057047e-01,9.200000e+01
26,5.300000e-03,5.348094e-03,5.973000e-06,1.514121e-06,1.869079e+00,2.125275e+00,2.618090e-01,3.048321e+00,5.748014e+00,2.089535e-02,5.278047e-01,5.600000e+01
27,5.500000e-03,5.485274e-03,6.003600e-06,1.573425e-06,1.868501e+00,2.146346e+00,2.894472e-01,2.730575e+00,1.844558e+00,4.867207e-02,5.173926e-01,4.400000e+01
30,6.100000e-03,6.126213e-03,9.442000e-06,2.430175e-06,2.041609e+00,2.176256e+00,2.175879e-01,2.321357e+00,1.039624e+00,7.869805e-02,5.933928e-01,4.500000e+01
32,6.500000e-03,6.449850e-03,1.023880e-05,2.926433e-06,2.112181e+00,2.195877e+00,2.092965e-01,2.187359e+00,5.625731e-01,6.241579e-02,6.025828e-01,3.700000e+01
35,7.100000e-03,7.125466e-03,1.254160e-05,3.700223e-06,2.181387e+00,2.256034e+00,1.595477e-01,1.344740e+00,7.280296e-02,2.940956e-01,5.801874e-01,3.600000e+01
37,7.500000e-03,7.552329e-03,1.521660e-05,4.510741e-06,2.239872e+00,2.241886e+00,8.492462e-02,2.013367e+00,4.825600e-01,1.604623e-01,7.075659e-01,3.800000e+01
39,7.900000e-03,7.890693e-03,1.578200e-05,5.093370e-06,2.353254e+00,2.337578e+00,1.015075e-01,2.726533e+00,2.188911e+00,1.575009e-01,6.588453e-01,4.900000e+01
42,8.500000e-03,8.471112e-03,1.824640e-05,6.280287e-06,2.413063e+00,2.326978e+00,1.623116e-01,1.706428e+00,2.448582e-01,2.601595e-01,6.661455e-01,3.600000e+01
43,8.700000e-03,8.671321e-03,2.078800e-05,6.805163e-06,2.419402e+00,2.304864e+00,1.623116e-01,8.027716e-01,1.737039e-02,2.673175e-01,6.519696e-01,5.000000e+01
45,9.100000e-03,9.132194e-03,1.770120e-05,7.290077e-06,2.587293e+00,2.512396e+00,2.037688e-01,2.675411e+00,1.982549e+00,3.327703e-02,5.273407e-01,3.900000e+01
48,9.700000e-03,9.728115e-03,2.095980e-05,8.526952e-06,2.579381e+00,2.443835e+00,1.070352e-01,1.758669e+00,1.510888e-01,3.973423e-01,5.158625e-01,3.600000e+01
49,9.900000e-03,9.916700e-03,1.983320e-05,8.962186e-06,2.689711e+00,2.567306e+00,1.125628e-01,2.332568e+00,5.257690e-01,1.019392e-01,4.978549e-01,3.400000e+01
