# Table of coefficients for aggregates of dendrite monomer crystals with normalized rime mass M = 0.0816 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:06 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=16.4,bm=2.89,av=151.01597737805548,bv=0.7388846512847476,aa=0.215,ba=1.94,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
14,2.900000e-03,2.866174e-03,2.538400e-06,7.658637e-07,2.094023e+00,2.173983e+00,1.733668e-01,3.604665e+00,1.053388e+01,2.093633e-02,6.187194e-01,2.490000e+02
15,3.100000e-03,3.128243e-03,3.108000e-06,9.556974e-07,2.180211e+00,2.257863e+00,1.927136e-01,3.370856e+00,7.257552e+00,3.144954e-02,6.342047e-01,3.370000e+02
16,3.300000e-03,3.274879e-03,3.034600e-06,1.144731e-06,2.355028e+00,2.498198e+00,1.678392e-01,3.093140e+00,2.482174e+00,6.350463e-02,5.781948e-01,2.500000e+02
17,3.500000e-03,3.519520e-03,3.793200e-06,1.363205e-06,2.374725e+00,2.477368e+00,1.927136e-01,3.103232e+00,4.033862e+00,1.861363e-02,6.321800e-01,2.210000e+02
18,3.700000e-03,3.715281e-03,4.161200e-06,1.631284e-06,2.510749e+00,2.586178e+00,1.678392e-01,3.222405e+00,4.384530e+00,3.092800e-02,6.049360e-01,2.530000e+02
19,3.900000e-03,3.894434e-03,4.910000e-06,1.899650e-06,2.546972e+00,2.575264e+00,1.733668e-01,3.051710e+00,2.897663e+00,3.298429e-02,6.535935e-01,1.320000e+02
20,4.100000e-03,4.085299e-03,4.969600e-06,2.095866e-06,2.633442e+00,2.700242e+00,2.010050e-01,3.407114e+00,5.906470e+00,3.424486e-02,6.095611e-01,2.610000e+02
21,4.300000e-03,4.266179e-03,5.232400e-06,2.487073e-06,2.793349e+00,2.861519e+00,2.120603e-01,3.308921e+00,5.557313e+00,3.572781e-02,6.043369e-01,2.110000e+02
22,4.500000e-03,4.542886e-03,6.135600e-06,2.893245e-06,2.864531e+00,2.834624e+00,1.567839e-01,2.891432e+00,2.570255e+00,8.293139e-02,6.296403e-01,1.350000e+02
23,4.700000e-03,4.725846e-03,7.663200e-06,3.254492e-06,2.898575e+00,2.810033e+00,1.484925e-01,3.208373e+00,4.304693e+00,2.458150e-02,6.386600e-01,9.500000e+01
25,5.100000e-03,5.058239e-03,7.428600e-06,4.055623e-06,3.091067e+00,3.088230e+00,1.788945e-01,3.296376e+00,3.247562e+00,5.180177e-02,5.433579e-01,6.600000e+01
26,5.300000e-03,5.279195e-03,9.296000e-06,4.638949e-06,3.064455e+00,2.925143e+00,1.346734e-01,2.792508e+00,2.057974e+00,7.486590e-02,7.140169e-01,1.450000e+02
27,5.500000e-03,5.511812e-03,9.737400e-06,5.073948e-06,3.182389e+00,2.971135e+00,2.314070e-01,2.814371e+00,2.248880e+00,8.539362e-02,6.410125e-01,1.420000e+02
28,5.700000e-03,5.679928e-03,1.016920e-05,5.743604e-06,3.225796e+00,3.043343e+00,2.452261e-01,2.493077e+00,5.483443e-01,9.765931e-02,6.552945e-01,1.090000e+02
29,5.900000e-03,5.921589e-03,1.002000e-05,6.447948e-06,3.420517e+00,3.214559e+00,1.788945e-01,2.746697e+00,1.255854e+00,8.873888e-02,5.971247e-01,9.100000e+01
30,6.100000e-03,6.053593e-03,1.231700e-05,7.136376e-06,3.348691e+00,3.024090e+00,1.263819e-01,2.297418e+00,4.334921e-01,2.015742e-01,7.070850e-01,9.000000e+01
31,6.300000e-03,6.324245e-03,1.322600e-05,7.823382e-06,3.380392e+00,3.045092e+00,1.429648e-01,1.892519e+00,2.202649e-01,4.724377e-02,6.486802e-01,7.700000e+01
33,6.700000e-03,6.698850e-03,1.518440e-05,8.905134e-06,3.498992e+00,3.126637e+00,2.922111e-01,3.274390e+00,3.303082e+00,6.630035e-02,6.311192e-01,5.700000e+01
34,6.900000e-03,6.910851e-03,1.587800e-05,1.009621e-05,3.609819e+00,3.181818e+00,1.761307e-01,3.191259e+00,4.035886e+00,6.121678e-02,6.245724e-01,8.100000e+01
35,7.100000e-03,7.088915e-03,1.591020e-05,1.097426e-05,3.689731e+00,3.205304e+00,2.092965e-01,2.702503e+00,1.234684e+00,1.123624e-01,6.080226e-01,1.960000e+02
36,7.300000e-03,7.294864e-03,1.880260e-05,1.260411e-05,3.809000e+00,3.192245e+00,8.768844e-02,2.088223e+00,4.069718e-01,1.358067e-01,6.704707e-01,9.800000e+01
37,7.500000e-03,7.481668e-03,1.717400e-05,1.268463e-05,3.833749e+00,3.308595e+00,1.816583e-01,1.982792e+00,4.849668e-01,9.986125e-02,7.396850e-01,1.140000e+02
38,7.700000e-03,7.662064e-03,1.903640e-05,1.457079e-05,3.992265e+00,3.303661e+00,2.065327e-01,3.267325e+00,6.672485e+00,2.791588e-02,6.208979e-01,1.290000e+02
39,7.900000e-03,7.931342e-03,1.937960e-05,1.497576e-05,3.963198e+00,3.344999e+00,1.733668e-01,2.766196e+00,1.703227e+00,3.556422e-02,6.193330e-01,1.590000e+02
40,8.100000e-03,8.054781e-03,2.155160e-05,1.752664e-05,4.141322e+00,3.390053e+00,1.733668e-01,2.340096e+00,6.805923e-01,2.976733e-02,6.744829e-01,7.600000e+01
42,8.500000e-03,8.486497e-03,2.043600e-05,1.846844e-05,4.235185e+00,3.592588e+00,1.982412e-01,1.789408e+00,4.576942e-02,2.900297e-01,4.966290e-01,8.700000e+01
45,9.100000e-03,9.092609e-03,2.333840e-05,2.212615e-05,4.369892e+00,3.680521e+00,2.673367e-01,2.870593e+00,8.784917e-01,9.693303e-03,5.556958e-01,8.900000e+01
46,9.300000e-03,9.239150e-03,2.274760e-05,2.693006e-05,4.778826e+00,3.965302e+00,2.507538e-01,2.593093e+00,3.299575e-01,5.831699e-03,5.146376e-01,5.000000e+01
