# Table of coefficients for aggregates of mixed monomer crystals with normalized rime mass M = 0.0816 generated with the aggregation code of Jussi Leinonen available at https://github.com/jleinonen/aggregation 
# generated for Maherndl et al. (2023): "A riming-dependent parameterization of scattering by snowflakes using the self-similar Rayleigh–Gans approximation" 
# created by Nina Maherndl (email:nina.maherndl@uni-leipzig.de) on 2023-03-28 14:12:07 
# The following velocity fits were calculated with a power law fit from Heymsfield&Westbrook, 2010 (https://doi.org/10.1175/2010JAS3379.1) relation 
# am=10.1,bm=2.77,av=114.1428528591866,bv=0.6785080207055249,aa=0.183,ba=1.92,monomer_alpha=1.0
,Diam_max,Dmax,area,mass,vel_HW,vel_Bohm,kappa,gamma,beta,zeta,alpha_eff,number
18,3.700000e-03,3.698932e-03,4.163200e-06,1.772312e-06,2.639714e+00,2.709160e+00,1.927136e-01,3.124073e+00,3.829013e+00,3.752879e-02,6.248175e-01,1.695000e+03
19,3.900000e-03,3.902732e-03,4.621000e-06,2.037904e-06,2.715443e+00,2.778475e+00,2.010050e-01,3.170129e+00,3.754667e+00,4.086273e-02,6.234828e-01,1.446000e+03
20,4.100000e-03,4.063327e-03,4.818800e-06,2.280704e-06,2.791453e+00,2.869243e+00,2.203518e-01,3.320185e+00,4.652479e+00,2.753767e-02,5.965981e-01,1.417000e+03
21,4.300000e-03,4.283057e-03,5.254000e-06,2.645582e-06,2.894120e+00,2.966425e+00,2.314070e-01,3.219947e+00,3.316004e+00,3.663808e-02,5.665058e-01,1.617000e+03
22,4.500000e-03,4.477666e-03,5.847600e-06,3.059193e-06,2.994680e+00,3.031138e+00,1.899497e-01,3.098630e+00,2.987241e+00,5.879954e-02,6.005515e-01,1.153000e+03
23,4.700000e-03,4.691047e-03,6.299400e-06,3.444116e-06,3.062834e+00,3.094966e+00,2.065327e-01,3.249510e+00,3.894487e+00,4.461880e-02,5.761962e-01,7.780000e+02
24,4.900000e-03,4.896254e-03,6.704800e-06,3.955975e-06,3.200986e+00,3.195872e+00,2.120603e-01,3.319778e+00,4.101009e+00,4.404939e-02,5.697228e-01,6.810000e+02
25,5.100000e-03,5.105010e-03,7.344600e-06,4.391715e-06,3.225451e+00,3.188789e+00,1.871859e-01,2.995123e+00,2.533842e+00,6.534373e-02,5.869866e-01,7.840000e+02
26,5.300000e-03,5.294051e-03,8.106400e-06,4.936468e-06,3.285829e+00,3.193041e+00,2.037688e-01,2.992670e+00,2.891068e+00,6.449442e-02,6.155353e-01,7.830000e+02
27,5.500000e-03,5.504046e-03,8.789000e-06,5.439336e-06,3.353446e+00,3.245505e+00,2.203518e-01,3.324793e+00,5.505561e+00,3.039698e-02,5.892227e-01,6.480000e+02
28,5.700000e-03,5.708925e-03,9.384000e-06,6.061869e-06,3.433235e+00,3.269802e+00,2.314070e-01,2.898850e+00,1.757476e+00,5.552932e-02,6.051638e-01,6.560000e+02
29,5.900000e-03,5.873457e-03,1.041680e-05,6.914679e-06,3.541274e+00,3.315172e+00,1.844221e-01,2.929316e+00,2.511221e+00,3.882791e-02,6.124988e-01,5.230000e+02
30,6.100000e-03,6.093240e-03,1.198300e-05,7.629906e-06,3.556215e+00,3.241521e+00,1.623116e-01,2.538954e+00,9.588209e-01,1.187820e-01,6.616675e-01,3.520000e+02
31,6.300000e-03,6.325016e-03,1.262160e-05,8.273948e-06,3.616916e+00,3.289044e+00,1.871859e-01,2.467951e+00,9.099123e-01,7.977620e-02,6.206652e-01,4.780000e+02
32,6.500000e-03,6.492753e-03,1.270480e-05,9.082357e-06,3.719082e+00,3.336475e+00,2.037688e-01,2.599416e+00,1.171114e+00,7.511215e-02,6.202401e-01,5.110000e+02
33,6.700000e-03,6.667966e-03,1.393600e-05,1.006017e-05,3.789686e+00,3.347457e+00,2.037688e-01,2.874012e+00,1.892121e+00,6.952287e-02,6.051771e-01,5.050000e+02
34,6.900000e-03,6.911554e-03,1.458040e-05,1.062303e-05,3.770670e+00,3.307374e+00,1.761307e-01,2.819011e+00,2.112100e+00,4.913984e-02,6.410354e-01,5.730000e+02
35,7.100000e-03,7.078152e-03,1.544400e-05,1.184732e-05,3.901575e+00,3.376948e+00,1.650754e-01,2.822498e+00,1.819750e+00,4.998900e-02,6.127136e-01,6.750000e+02
36,7.300000e-03,7.315314e-03,1.662520e-05,1.287899e-05,3.928040e+00,3.358412e+00,1.678392e-01,2.510149e+00,1.138000e+00,6.944842e-02,6.740617e-01,5.610000e+02
37,7.500000e-03,7.493260e-03,1.709940e-05,1.369936e-05,4.031986e+00,3.446297e+00,1.954774e-01,2.693976e+00,1.761213e+00,4.612645e-02,6.577562e-01,6.740000e+02
38,7.700000e-03,7.689350e-03,1.880800e-05,1.509899e-05,4.067266e+00,3.431298e+00,1.650754e-01,2.959160e+00,3.509977e+00,6.161039e-02,6.613931e-01,4.750000e+02
39,7.900000e-03,7.914027e-03,1.849680e-05,1.589984e-05,4.156388e+00,3.522143e+00,1.927136e-01,3.036619e+00,3.939435e+00,3.325794e-02,6.497160e-01,5.020000e+02
40,8.100000e-03,8.100989e-03,1.839480e-05,1.690411e-05,4.191058e+00,3.570337e+00,1.595477e-01,2.864238e+00,2.068319e+00,9.591663e-02,6.024521e-01,4.930000e+02
41,8.300000e-03,8.307381e-03,2.140640e-05,1.949379e-05,4.341983e+00,3.563554e+00,1.954774e-01,3.061859e+00,3.199955e+00,3.362732e-02,6.548795e-01,2.820000e+02
42,8.500000e-03,8.481750e-03,2.090840e-05,1.944587e-05,4.335678e+00,3.647325e+00,1.816583e-01,2.638748e+00,8.799296e-01,4.715649e-02,5.659290e-01,2.980000e+02
43,8.700000e-03,8.677664e-03,2.404120e-05,2.150591e-05,4.332052e+00,3.494153e+00,1.899497e-01,2.281187e+00,6.224054e-01,1.509069e-01,6.688378e-01,2.270000e+02
44,8.900000e-03,8.895422e-03,2.514860e-05,2.200244e-05,4.304535e+00,3.507607e+00,1.706030e-01,2.699645e+00,1.603539e+00,9.469726e-02,6.683982e-01,2.880000e+02
45,9.100000e-03,9.079494e-03,2.522240e-05,2.363635e-05,4.439843e+00,3.620411e+00,2.148241e-01,2.449150e+00,6.846610e-01,7.580767e-02,6.169062e-01,3.230000e+02
46,9.300000e-03,9.273036e-03,2.464920e-05,2.579052e-05,4.615705e+00,3.777972e+00,1.208543e-01,2.827327e+00,1.405987e+00,1.086169e-01,5.543072e-01,2.370000e+02
47,9.500000e-03,9.522559e-03,2.634280e-05,2.819339e-05,4.690346e+00,3.816845e+00,1.706030e-01,3.005105e+00,2.929650e+00,6.061337e-02,6.325746e-01,2.490000e+02
48,9.700000e-03,9.756767e-03,2.969560e-05,2.822288e-05,4.441368e+00,3.626155e+00,2.037688e-01,2.319030e+00,5.244610e-01,6.028938e-02,6.239980e-01,3.500000e+01
49,9.900000e-03,9.934585e-03,2.704960e-05,2.859084e-05,4.617566e+00,3.813529e+00,1.844221e-01,2.822093e+00,1.576557e+00,3.755909e-02,5.778407e-01,1.850000e+02
